0 ~Animal Snake Large with Raised Head - without Patternable Surfaces
5 24 10.368 -14.302 -32.714 11.589 -11.294 -29.297 8.885 -12.524 -28.462 11.829 -12.394 -34.404
5 24 11.589 -11.294 -29.297 8.885 -12.524 -28.462 10.368 -14.302 -32.714 10.357 -8.886 -25.647
5 24 11.829 -12.394 -34.404 13.074 -9.254 -30.638 11.589 -11.294 -29.297 12.786 -7.004 -32.287
5 24 13.074 -9.254 -30.638 11.589 -11.294 -29.297 11.829 -12.394 -34.404 12.371 -6.873 -26.335
5 24 12.786 -7.004 -32.287 13.074 -9.254 -30.638 11.829 -12.394 -34.404 12.157 -4.401 -27.919
5 24 11.487 -10.01 -36.304 12.786 -7.004 -32.287 11.829 -12.394 -34.404 10.734 -5.219 -33.944
5 24 10.734 -5.219 -33.944 12.786 -7.004 -32.287 11.487 -10.01 -36.304 10.706 -2.814 -29.431
5 24 11.487 -10.01 -36.304 10.734 -5.219 -33.944 12.786 -7.004 -32.287 9.083 -8.074 -37.711
5 24 9.083 -8.074 -37.711 10.734 -5.219 -33.944 11.487 -10.01 -36.304 8.506 -4.579 -34.582
5 24 8.506 -4.579 -34.582 10.734 -5.219 -33.944 9.083 -8.074 -37.711 8.031 -2.036 -30.975
5 24 9.083 -8.074 -37.711 8.506 -4.579 -34.582 10.734 -5.219 -33.944 6.513 -7.115 -38.146
5 24 4.555 -9.131 -21.476 4.883 -10.807 -26.503 7.594 -10.337 -25.906 2.019 -9.818 -22.569
5 24 4.883 -10.807 -26.503 7.594 -10.337 -25.906 4.555 -9.131 -21.476 5.469 -12.645 -28.842
5 24 7.594 -10.337 -25.906 4.555 -9.131 -21.476 4.883 -10.807 -26.503 6.615 -7.576 -20.605
5 24 4.555 -9.131 -21.476 2.019 -9.818 -22.569 4.883 -10.807 -26.503 .258 -8.504 -16.11
5 24 2.019 -9.818 -22.569 4.883 -10.807 -26.503 4.555 -9.131 -21.476 2.412 -10.19 -27.501
5 24 6.615 -7.576 -20.605 4.555 -9.131 -21.476 7.594 -10.337 -25.906 1.748 -6.941 -15.323
5 24 7.594 -10.337 -25.906 6.615 -7.576 -20.605 4.555 -9.131 -21.476 10.357 -8.886 -25.647
5 24 7.594 -10.337 -25.906 10.357 -8.886 -25.647 6.615 -7.576 -20.605 8.885 -12.524 -28.462
5 24 10.357 -8.886 -25.647 6.615 -7.576 -20.605 7.594 -10.337 -25.906 7.8 -4.934 -20.234
5 24 7.8 -4.934 -20.234 6.615 -7.576 -20.605 10.357 -8.886 -25.647 2.495 -4.655 -14.794
5 24 10.357 -8.886 -25.647 7.8 -4.934 -20.234 6.615 -7.576 -20.605 12.371 -6.873 -26.335
5 24 10.357 -8.886 -25.647 12.371 -6.873 -26.335 7.8 -4.934 -20.234 11.589 -11.294 -29.297
5 24 12.371 -6.873 -26.335 7.8 -4.934 -20.234 10.357 -8.886 -25.647 12.157 -4.401 -27.919
5 24 12.157 -4.401 -27.919 7.8 -4.934 -20.234 12.371 -6.873 -26.335 7.102 -2.259 -20.737
5 24 12.371 -6.873 -26.335 12.157 -4.401 -27.919 7.8 -4.934 -20.234 13.074 -9.254 -30.638
5 24 12.157 -4.401 -27.919 7.102 -2.259 -20.737 7.8 -4.934 -20.234 8.858 -1.27 -25.945
5 24 7.102 -2.259 -20.737 7.8 -4.934 -20.234 12.157 -4.401 -27.919 2.495 -4.655 -14.794
5 24 8.858 -1.27 -25.945 7.102 -2.259 -20.737 12.157 -4.401 -27.919 6.886 0 -24.741
5 24 12.157 -4.401 -27.919 8.858 -1.27 -25.945 7.102 -2.259 -20.737 10.706 -2.814 -29.431
5 24 12.157 -4.401 -27.919 10.706 -2.814 -29.431 8.858 -1.27 -25.945 12.786 -7.004 -32.287
5 24 10.706 -2.814 -29.431 8.858 -1.27 -25.945 12.157 -4.401 -27.919 7.2 -.805 -28.318
5 24 10.706 -2.814 -29.431 7.2 -.805 -28.318 8.858 -1.27 -25.945 8.031 -2.036 -30.975
5 24 10.706 -2.814 -29.431 8.031 -2.036 -30.975 7.2 -.805 -28.318 10.734 -5.219 -33.944
5 24 8.031 -2.036 -30.975 7.2 -.805 -28.318 10.706 -2.814 -29.431 4.43 -1.063 -29.169
5 24 2.019 -9.818 -22.569 2.412 -10.19 -27.501 4.883 -10.807 -26.503 -.374 -9.335 -23.942
5 24 2.412 -10.19 -27.501 4.883 -10.807 -26.503 2.019 -9.818 -22.569 2.835 -11.576 -29.669
5 24 2.019 -9.818 -22.569 -.374 -9.335 -23.942 2.412 -10.19 -27.501 -1.868 -9.4 -17.163
5 24 -.374 -9.335 -23.942 2.412 -10.19 -27.501 2.019 -9.818 -22.569 1.155 -8.472 -28.747
5 24 1.155 -8.472 -28.747 2.412 -10.19 -27.501 -.374 -9.335 -23.942 2.835 -11.576 -29.669
5 24 -.374 -9.335 -23.942 -1.696 -7.555 -25.183 1.155 -8.472 -28.747 -4.346 -8.783 -18.459
5 24 -1.696 -7.555 -25.183 1.155 -8.472 -28.747 -.374 -9.335 -23.942 -1.76 -4.977 -26.023
5 24 -1.696 -7.555 -25.183 -1.76 -4.977 -26.023 1.155 -8.472 -28.747 -6.503 -4.705 -19.742
5 24 -1.76 -4.977 -26.023 1.155 -8.472 -28.747 -1.696 -7.555 -25.183 1.334 -6.438 -29.888
5 24 -1.76 -4.977 -26.023 1.334 -6.438 -29.888 1.155 -8.472 -28.747 -.678 -2.117 -26.318
5 24 1.334 -6.438 -29.888 1.155 -8.472 -28.747 -1.76 -4.977 -26.023 1.122 -9.847 -31.24
5 24 -1.76 -4.977 -26.023 -.678 -2.117 -26.318 1.334 -6.438 -29.888 -6.002 -2.035 -19.692
5 24 -.678 -2.117 -26.318 1.334 -6.438 -29.888 -1.76 -4.977 -26.023 2.597 -4.108 -31.052
5 24 -.678 -2.117 -26.318 2.597 -4.108 -31.052 1.334 -6.438 -29.888 4.43 -1.063 -29.169
5 24 2.597 -4.108 -31.052 1.334 -6.438 -29.888 -.678 -2.117 -26.318 .995 -7.814 -32.705
5 24 -.678 -2.117 -26.318 4.43 -1.063 -29.169 2.597 -4.108 -31.052 4.177 0 -27.374
5 24 4.43 -1.063 -29.169 2.597 -4.108 -31.052 -.678 -2.117 -26.318 5.018 -2.592 -31.79
5 24 4.43 -1.063 -29.169 5.018 -2.592 -31.79 2.597 -4.108 -31.052 8.031 -2.036 -30.975
5 24 5.018 -2.592 -31.79 2.597 -4.108 -31.052 4.43 -1.063 -29.169 2.784 -5.665 -34.314
5 24 4.43 -1.063 -29.169 8.031 -2.036 -30.975 5.018 -2.592 -31.79 7.2 -.805 -28.318
5 24 8.031 -2.036 -30.975 5.018 -2.592 -31.79 4.43 -1.063 -29.169 8.506 -4.579 -34.582
5 24 4.43 -1.063 -29.169 7.2 -.805 -28.318 8.031 -2.036 -30.975 4.177 0 -27.374
5 24 4.177 0 -27.374 4.43 -1.063 -29.169 -.678 -2.117 -26.318 7.2 -.805 -28.318
5 24 -.678 -2.117 -26.318 4.177 0 -27.374 4.43 -1.063 -29.169 .254 0 -24.88
5 24 4.177 0 -27.374 7.2 -.805 -28.318 4.43 -1.063 -29.169 6.318 0 -26.142
5 24 -.678 -2.117 -26.318 .254 0 -24.88 4.177 0 -27.374 -6.002 -2.035 -19.692
2 24 .254 0 -24.88 4.177 0 -27.374
2 24 4.177 0 -27.374 6.318 0 -26.142
5 24 6.318 0 -26.142 7.2 -.805 -28.318 4.177 0 -27.374 8.858 -1.27 -25.945
5 24 8.031 -2.036 -30.975 8.506 -4.579 -34.582 5.018 -2.592 -31.79 10.734 -5.219 -33.944
5 24 8.506 -4.579 -34.582 5.018 -2.592 -31.79 8.031 -2.036 -30.975 5.184 -4.555 -34.788
5 24 5.184 -4.555 -34.788 5.018 -2.592 -31.79 8.506 -4.579 -34.582 2.784 -5.665 -34.314
5 24 2.784 -5.665 -34.314 5.018 -2.592 -31.79 5.184 -4.555 -34.788 2.597 -4.108 -31.052
5 24 2.784 -5.665 -34.314 2.597 -4.108 -31.052 5.018 -2.592 -31.79 .995 -7.814 -32.705
5 24 .995 -7.814 -32.705 2.597 -4.108 -31.052 2.784 -5.665 -34.314 1.334 -6.438 -29.888
5 24 .995 -7.814 -32.705 1.334 -6.438 -29.888 2.597 -4.108 -31.052 1.122 -9.847 -31.24
5 24 1.122 -9.847 -31.24 1.334 -6.438 -29.888 .995 -7.814 -32.705 1.155 -8.472 -28.747
5 24 1.122 -9.847 -31.24 1.155 -8.472 -28.747 1.334 -6.438 -29.888 2.835 -11.576 -29.669
5 24 2.835 -11.576 -29.669 1.155 -8.472 -28.747 1.122 -9.847 -31.24 2.412 -10.19 -27.501
5 24 2.835 -11.576 -29.669 2.412 -10.19 -27.501 1.155 -8.472 -28.747 4.883 -10.807 -26.503
5 24 2.835 -11.576 -29.669 4.883 -10.807 -26.503 2.412 -10.19 -27.501 5.469 -12.645 -28.842
5 24 5.469 -12.645 -28.842 4.883 -10.807 -26.503 2.835 -11.576 -29.669 7.594 -10.337 -25.906
5 24 5.469 -12.645 -28.842 7.594 -10.337 -25.906 4.883 -10.807 -26.503 8.885 -12.524 -28.462
5 24 8.885 -12.524 -28.462 7.594 -10.337 -25.906 5.469 -12.645 -28.842 10.357 -8.886 -25.647
5 24 8.885 -12.524 -28.462 10.357 -8.886 -25.647 7.594 -10.337 -25.906 11.589 -11.294 -29.297
5 24 11.589 -11.294 -29.297 10.357 -8.886 -25.647 8.885 -12.524 -28.462 12.371 -6.873 -26.335
5 24 11.589 -11.294 -29.297 12.371 -6.873 -26.335 10.357 -8.886 -25.647 13.074 -9.254 -30.638
5 24 13.074 -9.254 -30.638 12.371 -6.873 -26.335 11.589 -11.294 -29.297 12.157 -4.401 -27.919
5 24 13.074 -9.254 -30.638 12.157 -4.401 -27.919 12.371 -6.873 -26.335 12.786 -7.004 -32.287
5 24 12.786 -7.004 -32.287 12.157 -4.401 -27.919 13.074 -9.254 -30.638 10.706 -2.814 -29.431
5 24 12.786 -7.004 -32.287 10.706 -2.814 -29.431 12.157 -4.401 -27.919 10.734 -5.219 -33.944
5 24 10.734 -5.219 -33.944 10.706 -2.814 -29.431 12.786 -7.004 -32.287 8.031 -2.036 -30.975
5 24 10.734 -5.219 -33.944 8.031 -2.036 -30.975 10.706 -2.814 -29.431 8.506 -4.579 -34.582
2 24 6.886 0 -24.741 6.318 0 -26.142
2 24 4.88 0 -20.795 6.886 0 -24.741
2 24 .296 0 -15.214 4.88 0 -20.795
2 24 .254 0 -24.88 -4.923 0 -18.814
2 24 -1.323 0 -12.147 .296 0 -15.214
2 24 -4.923 0 -18.814 -7.278 0 -15.095
2 24 -7.278 0 -15.095 -8.913 0 -11.042
2 24 -2.221 0 -8.745 -1.323 0 -12.147
2 24 -8.913 0 -11.042 -8.392 0 -6.557
2 24 -8.392 0 -6.557 -6.999 0 -3.532
2 24 -1.059 0 -6.787 -2.221 0 -8.745
2 24 -6.999 0 -3.532 -4.376 0 -.92
2 24 .72 0 -5.177 -1.059 0 -6.787
2 24 -4.376 0 -.92 .901 0 1.99
2 24 5.689 0 -2.902 .72 0 -5.177
2 24 .901 0 1.99 6.137 0 4.879
2 24 11.611 0 -.1 5.689 0 -2.902
2 24 6.137 0 4.879 9.101 0 7.488
2 24 14.826 0 3.36 11.611 0 -.1
2 24 9.101 0 7.488 9.866 0 9.468
2 24 16.849 0 9.29 14.826 0 3.36
2 24 9.866 0 9.468 9.801 0 11.447
2 24 16.23 0 13.928 16.849 0 9.29
5 24 6.318 0 -26.142 8.858 -1.27 -25.945 7.2 -.805 -28.318 6.886 0 -24.741
5 24 6.886 0 -24.741 8.858 -1.27 -25.945 6.318 0 -26.142 7.102 -2.259 -20.737
5 24 6.886 0 -24.741 7.102 -2.259 -20.737 8.858 -1.27 -25.945 4.88 0 -20.795
5 24 4.88 0 -20.795 7.102 -2.259 -20.737 6.886 0 -24.741 1.791 -2.384 -14.659
5 24 1.791 -2.384 -14.659 7.102 -2.259 -20.737 4.88 0 -20.795 2.495 -4.655 -14.794
5 24 4.88 0 -20.795 1.791 -2.384 -14.659 7.102 -2.259 -20.737 .296 0 -15.214
5 24 .296 0 -15.214 1.791 -2.384 -14.659 4.88 0 -20.795 .392 -2.425 -12.162
5 24 1.791 -2.384 -14.659 2.495 -4.655 -14.794 7.102 -2.259 -20.737 .915 -4.659 -12.24
5 24 2.495 -4.655 -14.794 7.102 -2.259 -20.737 1.791 -2.384 -14.659 7.8 -4.934 -20.234
5 24 2.495 -4.655 -14.794 7.8 -4.934 -20.234 7.102 -2.259 -20.737 6.615 -7.576 -20.605
5 24 2.495 -4.655 -14.794 6.615 -7.576 -20.605 7.8 -4.934 -20.234 1.748 -6.941 -15.323
5 24 2.495 -4.655 -14.794 1.748 -6.941 -15.323 6.615 -7.576 -20.605 .915 -4.659 -12.24
5 24 1.748 -6.941 -15.323 6.615 -7.576 -20.605 2.495 -4.655 -14.794 4.555 -9.131 -21.476
5 24 1.748 -6.941 -15.323 4.555 -9.131 -21.476 6.615 -7.576 -20.605 .258 -8.504 -16.11
5 24 1.748 -6.941 -15.323 .258 -8.504 -16.11 4.555 -9.131 -21.476 .184 -6.816 -12.46
5 24 .258 -8.504 -16.11 4.555 -9.131 -21.476 1.748 -6.941 -15.323 2.019 -9.818 -22.569
5 24 .258 -8.504 -16.11 2.019 -9.818 -22.569 4.555 -9.131 -21.476 -1.868 -9.4 -17.163
5 24 .258 -8.504 -16.11 -1.868 -9.4 -17.163 2.019 -9.818 -22.569 -1.466 -8.542 -12.745
5 24 -1.868 -9.4 -17.163 2.019 -9.818 -22.569 .258 -8.504 -16.11 -.374 -9.335 -23.942
5 24 -1.868 -9.4 -17.163 -.374 -9.335 -23.942 2.019 -9.818 -22.569 -4.346 -8.783 -18.459
5 24 -1.868 -9.4 -17.163 -4.346 -8.783 -18.459 -.374 -9.335 -23.942 -3.662 -9.449 -13.974
5 24 -4.346 -8.783 -18.459 -.374 -9.335 -23.942 -1.868 -9.4 -17.163 -1.696 -7.555 -25.183
5 24 -4.346 -8.783 -18.459 -5.878 -7.06 -19.292 -1.696 -7.555 -25.183 -6.239 -8.919 -14.91
5 24 -5.878 -7.06 -19.292 -1.696 -7.555 -25.183 -4.346 -8.783 -18.459 -6.503 -4.705 -19.742
5 24 -6.503 -4.705 -19.742 -1.696 -7.555 -25.183 -5.878 -7.06 -19.292 -1.76 -4.977 -26.023
5 24 -5.878 -7.06 -19.292 -6.503 -4.705 -19.742 -1.696 -7.555 -25.183 -8.749 -4.839 -15.701
5 24 -6.503 -4.705 -19.742 -1.76 -4.977 -26.023 -1.696 -7.555 -25.183 -6.002 -2.035 -19.692
5 24 -6.002 -2.035 -19.692 -1.76 -4.977 -26.023 -6.503 -4.705 -19.742 -.678 -2.117 -26.318
5 24 -6.503 -4.705 -19.742 -6.002 -2.035 -19.692 -1.76 -4.977 -26.023 -8.4 -2.065 -15.655
5 24 -6.002 -2.035 -19.692 -.678 -2.117 -26.318 -1.76 -4.977 -26.023 .254 0 -24.88
5 24 -6.002 -2.035 -19.692 .254 0 -24.88 -.678 -2.117 -26.318 -4.923 0 -18.814
5 24 -6.002 -2.035 -19.692 -4.923 0 -18.814 .254 0 -24.88 -8.4 -2.065 -15.655
5 24 -1.466 -8.542 -12.745 -1.868 -9.4 -17.163 .258 -8.504 -16.11 -3.662 -9.449 -13.974
5 24 .258 -8.504 -16.11 -1.466 -8.542 -12.745 -1.868 -9.4 -17.163 .184 -6.816 -12.46
5 24 -1.466 -8.542 -12.745 -3.662 -9.449 -13.974 -1.868 -9.4 -17.163 -4.736 -9.419 -10.45
5 24 -3.662 -9.449 -13.974 -1.868 -9.4 -17.163 -1.466 -8.542 -12.745 -4.346 -8.783 -18.459
5 24 -3.662 -9.449 -13.974 -4.346 -8.783 -18.459 -1.868 -9.4 -17.163 -6.239 -8.919 -14.91
5 24 -4.736 -9.419 -10.45 -3.662 -9.449 -13.974 -1.466 -8.542 -12.745 -6.239 -8.919 -14.91
5 24 -1.466 -8.542 -12.745 -2.471 -8.5 -9.046 -4.736 -9.419 -10.45 -.66 -6.614 -9.264
5 24 -2.471 -8.5 -9.046 -4.736 -9.419 -10.45 -1.466 -8.542 -12.745 -4.743 -9.48 -7.876
5 24 -1.466 -8.542 -12.745 -.66 -6.614 -9.264 -2.471 -8.5 -9.046 .184 -6.816 -12.46
5 24 -.66 -6.614 -9.264 -2.471 -8.5 -9.046 -1.466 -8.542 -12.745 -1.522 -8.455 -6.99
5 24 -1.466 -8.542 -12.745 .184 -6.816 -12.46 -.66 -6.614 -9.264 .258 -8.504 -16.11
5 24 .184 -6.816 -12.46 -.66 -6.614 -9.264 -1.466 -8.542 -12.745 .055 -4.586 -9.353
5 24 -2.471 -8.5 -9.046 -4.743 -9.48 -7.876 -4.736 -9.419 -10.45 -1.522 -8.455 -6.99
5 24 -4.743 -9.48 -7.876 -4.736 -9.419 -10.45 -2.471 -8.5 -9.046 -7.148 -9.034 -7.095
5 24 -4.736 -9.419 -10.45 -6.239 -8.919 -14.91 -3.662 -9.449 -13.974 -7.412 -8.977 -11.028
5 24 -6.239 -8.919 -14.91 -3.662 -9.449 -13.974 -4.736 -9.419 -10.45 -4.346 -8.783 -18.459
5 24 -4.736 -9.419 -10.45 -7.412 -8.977 -11.028 -6.239 -8.919 -14.91 -7.148 -9.034 -7.095
5 24 -7.412 -8.977 -11.028 -6.239 -8.919 -14.91 -4.736 -9.419 -10.45 -7.989 -7.243 -15.407
5 24 -7.989 -7.243 -15.407 -6.239 -8.919 -14.91 -7.412 -8.977 -11.028 -5.878 -7.06 -19.292
5 24 -7.412 -8.977 -11.028 -7.989 -7.243 -15.407 -6.239 -8.919 -14.91 -9.379 -7.349 -11.19
5 24 -7.412 -8.977 -11.028 -9.379 -7.349 -11.19 -7.989 -7.243 -15.407 -7.148 -9.034 -7.095
5 24 -9.379 -7.349 -11.19 -7.989 -7.243 -15.407 -7.412 -8.977 -11.028 -8.749 -4.839 -15.701
5 24 -9.379 -7.349 -11.19 -8.749 -4.839 -15.701 -7.989 -7.243 -15.407 -10.276 -4.894 -11.325
5 24 -8.749 -4.839 -15.701 -7.989 -7.243 -15.407 -9.379 -7.349 -11.19 -5.878 -7.06 -19.292
5 24 -9.379 -7.349 -11.19 -10.276 -4.894 -11.325 -8.749 -4.839 -15.701 -8.818 -7.378 -6.452
5 24 -10.276 -4.894 -11.325 -8.749 -4.839 -15.701 -9.379 -7.349 -11.19 -10.077 -2.016 -11.283
5 24 -10.077 -2.016 -11.283 -8.749 -4.839 -15.701 -10.276 -4.894 -11.325 -8.4 -2.065 -15.655
5 24 -10.276 -4.894 -11.325 -10.077 -2.016 -11.283 -8.749 -4.839 -15.701 -9.677 -4.788 -6.067
5 24 -10.077 -2.016 -11.283 -8.4 -2.065 -15.655 -8.749 -4.839 -15.701 -8.913 0 -11.042
5 24 -8.4 -2.065 -15.655 -8.749 -4.839 -15.701 -10.077 -2.016 -11.283 -6.503 -4.705 -19.742
5 24 -10.077 -2.016 -11.283 -8.913 0 -11.042 -8.4 -2.065 -15.655 -9.445 -1.989 -6.187
5 24 -8.913 0 -11.042 -8.4 -2.065 -15.655 -10.077 -2.016 -11.283 -7.278 0 -15.095
5 24 -7.278 0 -15.095 -8.4 -2.065 -15.655 -8.913 0 -11.042 -4.923 0 -18.814
5 24 .184 -6.816 -12.46 .055 -4.586 -9.353 -.66 -6.614 -9.264 .915 -4.659 -12.24
5 24 .055 -4.586 -9.353 -.66 -6.614 -9.264 .184 -6.816 -12.46 .708 -4.724 -7.75
5 24 .184 -6.816 -12.46 .915 -4.659 -12.24 .055 -4.586 -9.353 1.748 -6.941 -15.323
5 24 .915 -4.659 -12.24 .055 -4.586 -9.353 .184 -6.816 -12.46 .392 -2.425 -12.162
5 24 .915 -4.659 -12.24 .392 -2.425 -12.162 .055 -4.586 -9.353 1.791 -2.384 -14.659
5 24 .392 -2.425 -12.162 .055 -4.586 -9.353 .915 -4.659 -12.24 -.287 -2.387 -9.332
5 24 .392 -2.425 -12.162 -.287 -2.387 -9.332 .055 -4.586 -9.353 -1.323 0 -12.147
5 24 -.287 -2.387 -9.332 .055 -4.586 -9.353 .392 -2.425 -12.162 .408 -2.471 -7.727
5 24 .392 -2.425 -12.162 -1.323 0 -12.147 -.287 -2.387 -9.332 .296 0 -15.214
5 24 -1.323 0 -12.147 -.287 -2.387 -9.332 .392 -2.425 -12.162 -2.221 0 -8.745
5 24 -2.221 0 -8.745 -.287 -2.387 -9.332 -1.323 0 -12.147 -1.059 0 -6.787
5 24 -10.077 -2.016 -11.283 -9.445 -1.989 -6.187 -8.913 0 -11.042 -9.677 -4.788 -6.067
5 24 -9.445 -1.989 -6.187 -8.392 0 -6.557 -8.913 0 -11.042 -6.999 0 -3.532
5 24 -9.677 -4.788 -6.067 -10.077 -2.016 -11.283 -10.276 -4.894 -11.325 -9.445 -1.989 -6.187
5 24 -10.276 -4.894 -11.325 -9.677 -4.788 -6.067 -10.077 -2.016 -11.283 -8.818 -7.378 -6.452
5 24 -9.677 -4.788 -6.067 -9.445 -1.989 -6.187 -10.077 -2.016 -11.283 -7.894 -4.697 -2.793
5 24 -9.379 -7.349 -11.19 -8.818 -7.378 -6.452 -10.276 -4.894 -11.325 -7.148 -9.034 -7.095
5 24 -8.818 -7.378 -6.452 -9.677 -4.788 -6.067 -10.276 -4.894 -11.325 -7.147 -7.348 -3.281
5 24 .915 -4.659 -12.24 1.791 -2.384 -14.659 .392 -2.425 -12.162 2.495 -4.655 -14.794
5 24 1.791 -2.384 -14.659 .392 -2.425 -12.162 .915 -4.659 -12.24 .296 0 -15.214
5 24 .915 -4.659 -12.24 2.495 -4.655 -14.794 1.791 -2.384 -14.659 1.748 -6.941 -15.323
5 24 .915 -4.659 -12.24 1.748 -6.941 -15.323 2.495 -4.655 -14.794 .184 -6.816 -12.46
5 24 .184 -6.816 -12.46 1.748 -6.941 -15.323 .915 -4.659 -12.24 .258 -8.504 -16.11
5 24 .184 -6.816 -12.46 .258 -8.504 -16.11 1.748 -6.941 -15.323 -1.466 -8.542 -12.745
5 24 .392 -2.425 -12.162 .296 0 -15.214 -1.323 0 -12.147 1.791 -2.384 -14.659
5 24 -7.148 -9.034 -7.095 -8.818 -7.378 -6.452 -9.379 -7.349 -11.19 -7.147 -7.348 -3.281
5 24 -9.379 -7.349 -11.19 -7.148 -9.034 -7.095 -8.818 -7.378 -6.452 -7.412 -8.977 -11.028
5 24 -7.412 -8.977 -11.028 -7.148 -9.034 -7.095 -9.379 -7.349 -11.19 -4.736 -9.419 -10.45
5 24 -4.736 -9.419 -10.45 -7.148 -9.034 -7.095 -7.412 -8.977 -11.028 -4.743 -9.48 -7.876
5 24 -4.743 -9.48 -7.876 -7.148 -9.034 -7.095 -4.736 -9.419 -10.45 -5.672 -9.113 -4.276
2 24 9.801 0 11.447 8.544 0 13.753
2 24 14.284 0 17.586 16.23 0 13.928
2 24 10.996 0 19.988 14.284 0 17.586
2 24 8.544 0 13.753 7.052 0 15.515
2 24 5.529 0 22.668 10.996 0 19.988
2 24 7.052 0 15.515 2.876 0 17.945
2 24 1.907 0 24.505 5.529 0 22.668
2 24 2.876 0 17.945 -1.819 0 20.07
2 24 -1.081 0 26.921 1.907 0 24.505
2 24 -1.819 0 20.07 -5.707 0 23.004
2 24 -5.707 0 23.004 -7.845 0 26.097
2 24 -2.139 0 28.809 -1.081 0 26.921
2 24 -7.845 0 26.097 -8.313 0 29.704
2 24 -2.397 0 31.041 -2.139 0 28.809
2 24 -8.313 0 29.704 -7.608 0 34.482
2 24 -7.608 0 34.482 -3.409 0 38.93
2 24 .632 0 35.761 -2.397 0 31.041
2 24 -3.409 0 38.93 4.114 0 42.75
2 24 6.291 0 39.121 .632 0 35.761
2 24 10.617 0 42.253 6.291 0 39.121
2 24 4.114 0 42.75 8.59 0 45.818
2 24 13.012 0 45.495 10.617 0 42.253
2 24 8.59 0 45.818 10.25 0 47.825
2 24 13.795 0 49 13.012 0 45.495
2 24 10.25 0 47.825 10.633 0 51.842
2 24 13.142 0 52.621 13.795 0 49
2 24 10.569 0 56.132 13.142 0 52.621
2 24 10.633 0 51.842 9.203 0 54.932
2 24 8.587 0 57.319 10.569 0 56.132
2 24 9.203 0 54.932 7.678 0 56.133
2 24 7.678 0 56.133 8.587 0 57.319
5 24 .408 -2.471 -7.727 .72 0 -5.177 1.719 -2.455 -6.473 -1.059 0 -6.787
5 24 .72 0 -5.177 1.719 -2.455 -6.473 .408 -2.471 -7.727 5.689 0 -2.902
5 24 1.719 -2.455 -6.473 .408 -2.471 -7.727 .72 0 -5.177 .708 -4.724 -7.75
5 24 .408 -2.471 -7.727 -1.059 0 -6.787 .72 0 -5.177 -.287 -2.387 -9.332
5 24 1.719 -2.455 -6.473 .708 -4.724 -7.75 .408 -2.471 -7.727 1.978 -4.763 -6.497
5 24 .708 -4.724 -7.75 .408 -2.471 -7.727 1.719 -2.455 -6.473 .055 -4.586 -9.353
5 24 1.719 -2.455 -6.473 1.978 -4.763 -6.497 .708 -4.724 -7.75 6.246 -2.646 -4.208
5 24 1.978 -4.763 -6.497 .708 -4.724 -7.75 1.719 -2.455 -6.473 1.374 -6.677 -6.036
5 24 1.978 -4.763 -6.497 1.374 -6.677 -6.036 .708 -4.724 -7.75 5.727 -7.113 -3.535
5 24 1.374 -6.677 -6.036 .708 -4.724 -7.75 1.978 -4.763 -6.497 .049 -6.695 -7.475
5 24 1.374 -6.677 -6.036 .049 -6.695 -7.475 .708 -4.724 -7.75 .043 -8.308 -5.284
5 24 .049 -6.695 -7.475 .708 -4.724 -7.75 1.374 -6.677 -6.036 -.66 -6.614 -9.264
5 24 1.374 -6.677 -6.036 .043 -8.308 -5.284 .049 -6.695 -7.475 4.429 -8.778 -2.368
5 24 .043 -8.308 -5.284 .049 -6.695 -7.475 1.374 -6.677 -6.036 -1.522 -8.455 -6.99
5 24 .043 -8.308 -5.284 -1.522 -8.455 -6.99 .049 -6.695 -7.475 -1.414 -9.392 -3.724
5 24 -1.522 -8.455 -6.99 .049 -6.695 -7.475 .043 -8.308 -5.284 -.66 -6.614 -9.264
5 24 .043 -8.308 -5.284 -1.414 -9.392 -3.724 -1.522 -8.455 -6.99 2.719 -9.391 -.554
5 24 -1.414 -9.392 -3.724 -1.522 -8.455 -6.99 .043 -8.308 -5.284 -3.387 -9.486 -5.625
5 24 -1.414 -9.392 -3.724 -3.387 -9.486 -5.625 -1.522 -8.455 -6.99 -3.42 -9.092 -1.87
5 24 -3.387 -9.486 -5.625 -1.522 -8.455 -6.99 -1.414 -9.392 -3.724 -4.743 -9.48 -7.876
5 24 -3.42 -9.092 -1.87 -3.387 -9.486 -5.625 -1.414 -9.392 -3.724 -5.672 -9.113 -4.276
5 24 -1.414 -9.392 -3.724 -3.42 -9.092 -1.87 -3.387 -9.486 -5.625 .934 -8.662 1.332
5 24 -3.42 -9.092 -1.87 -5.672 -9.113 -4.276 -3.387 -9.486 -5.625 -4.7 -7.217 -.523
5 24 -5.672 -9.113 -4.276 -3.387 -9.486 -5.625 -3.42 -9.092 -1.87 -4.743 -9.48 -7.876
5 24 -3.42 -9.092 -1.87 -4.7 -7.217 -.523 -5.672 -9.113 -4.276 -.091 -6.643 2.601
5 24 -4.7 -7.217 -.523 -7.147 -7.348 -3.281 -5.672 -9.113 -4.276 -7.894 -4.697 -2.793
5 24 -7.147 -7.348 -3.281 -5.672 -9.113 -4.276 -4.7 -7.217 -.523 -7.148 -9.034 -7.095
5 24 -7.894 -4.697 -2.793 -7.147 -7.348 -3.281 -4.7 -7.217 -.523 -9.677 -4.788 -6.067
